id,segment_key,segment_type,user_key,question_key,value
304000,2018_be_municipal_be_1730,candidate,be_politician_9452,question_114,no_opinion
303999,2018_be_municipal_be_,candidate,be_politician_3420,question_20,disagree
303998,2018_be_municipal_be_1730,candidate,be_politician_9452,question_113,disagree
303996,2018_be_municipal_be_1730,candidate,be_politician_9452,question_112,no_opinion
303995,2018_be_municipal_be_1730,candidate,be_politician_9452,question_111,disagree
303994,2018_be_municipal_be_1730,candidate,be_politician_9452,question_110,disagree
303993,2018_be_municipal_be_1730,candidate,be_politician_9452,question_109,disagree
303992,2018_be_municipal_be_1730,candidate,be_politician_9452,question_108,disagree
303991,2018_be_municipal_be_1730,candidate,be_politician_9452,question_107,fully_agree
303990,2018_be_municipal_be_1730,candidate,be_politician_9452,question_46,agree
303989,2018_be_municipal_be_1730,candidate,be_politician_9452,question_105,no_opinion
303988,2018_be_municipal_be_1730,candidate,be_politician_9452,question_102,disagree
303987,2018_be_municipal_be_1730,candidate,be_politician_9452,question_100,disagree
303986,2018_be_municipal_be_1730,candidate,be_politician_9452,question_99,disagree
303985,2018_be_municipal_be_1730,candidate,be_politician_9452,question_98,no_opinion
303984,2018_be_municipal_be_1730,candidate,be_politician_9452,question_93,disagree
303983,2018_be_municipal_be_8900,candidate,be_politician_3511,question_127,agree
303982,2018_be_municipal_be_8900,candidate,be_politician_3511,question_125,no_opinion
303981,2018_be_municipal_be_1730,candidate,be_politician_9452,question_90,disagree
303980,2018_be_municipal_be_8900,candidate,be_politician_3511,question_123,agree
303979,2018_be_municipal_be_8900,candidate,be_politician_3511,question_121,no_opinion
303978,2018_be_municipal_be_8900,candidate,be_politician_3511,question_120,no_opinion
303977,2018_be_municipal_be_1730,candidate,be_politician_9452,question_89,disagree
303976,2018_be_municipal_be_8900,candidate,be_politician_3511,question_119,no_opinion
303975,2018_be_municipal_be_8900,candidate,be_politician_3511,question_118,fully_agree
303974,2018_be_municipal_be_8900,candidate,be_politician_3511,question_114,fully_agree
303973,2018_be_municipal_be_1730,candidate,be_politician_9452,question_88,disagree
303972,2018_be_municipal_be_8900,candidate,be_politician_3511,question_113,disagree
303971,2018_be_municipal_be_8900,candidate,be_politician_3511,question_112,fully_agree
303970,2018_be_municipal_be_1730,candidate,be_politician_9452,question_58,disagree
303969,2018_be_municipal_be_8900,candidate,be_politician_3511,question_111,disagree
303968,2018_be_municipal_be_8900,candidate,be_politician_3511,question_110,no_opinion
303967,2018_be_municipal_be_8900,candidate,be_politician_3511,question_109,disagree
303966,2018_be_municipal_be_8900,candidate,be_politician_3511,question_108,no_opinion
303965,2018_be_municipal_be_8900,candidate,be_politician_3511,question_107,no_opinion
303964,2018_be_municipal_be_8900,candidate,be_politician_3511,question_105,fully_agree
303963,2018_be_municipal_be_8900,candidate,be_politician_3511,question_102,disagree
303962,2018_be_municipal_be_8900,candidate,be_politician_3511,question_100,agree
303961,2018_be_municipal_be_8900,candidate,be_politician_3511,question_99,disagree
303960,2018_be_municipal_be_8900,candidate,be_politician_3511,question_98,agree
303959,2018_be_municipal_be_1730,candidate,be_politician_9452,question_49,disagree
303958,2018_be_municipal_be_8900,candidate,be_politician_3511,question_93,agree
303957,2018_be_municipal_be_8900,candidate,be_politician_3511,question_90,disagree
303956,2018_be_municipal_be_8900,candidate,be_politician_3511,question_89,no_opinion
303955,2018_be_municipal_be_8900,candidate,be_politician_3511,question_88,disagree
303954,2018_be_municipal_be_8900,candidate,be_politician_3511,question_58,fully_agree
303953,2018_be_municipal_be_8900,candidate,be_politician_3511,question_49,fully_agree
303952,2018_be_municipal_be_8900,candidate,be_politician_3511,question_38,disagree
303951,2018_be_municipal_be_8900,candidate,be_politician_3511,question_23,no_opinion
303950,2018_be_municipal_be_8900,candidate,be_politician_3511,question_21,disagree
303949,2018_be_municipal_be_8900,candidate,be_politician_3511,question_20,fully_agree
303948,2018_be_municipal_be_8900,candidate,be_politician_3511,question_4,no_opinion
303947,2018_be_municipal_be_1730,candidate,be_politician_9452,question_38,disagree
303946,2018_be_municipal_be_1730,candidate,be_politician_9452,question_31,fully_agree
303945,2018_be_municipal_be_1730,candidate,be_politician_9452,question_23,disagree
303944,2018_be_municipal_be_1730,candidate,be_politician_9452,question_22,disagree
303943,2018_be_municipal_be_1730,candidate,be_politician_9452,question_21,disagree
303942,2018_be_municipal_be_1730,candidate,be_politician_9452,question_20,disagree
303941,2018_be_municipal_be_1730,candidate,be_politician_9452,question_4,no_opinion
303940,2018_be_municipal_be_1470,candidate,be_politician_9177,question_58,no_opinion
303939,2018_be_municipal_be_1470,candidate,be_politician_9177,question_49,fully_agree
303938,2018_be_municipal_be_1470,candidate,be_politician_9177,question_46,agree
303937,2018_be_municipal_be_1470,candidate,be_politician_9177,question_38,disagree
303936,2018_be_municipal_be_1470,candidate,be_politician_9177,question_31,fully_agree
303935,2018_be_municipal_be_,candidate,be_politician_11087,question_127,disagree
303934,2018_be_municipal_be_,candidate,be_politician_11087,question_121,disagree
303933,2018_be_municipal_be_,candidate,be_politician_11087,question_120,disagree
303932,2018_be_municipal_be_,candidate,be_politician_11087,question_113,fully_agree
303931,2018_be_municipal_be_,candidate,be_politician_11087,question_107,no_opinion
303930,2018_be_municipal_be_1470,candidate,be_politician_9177,question_23,no_opinion
303929,2018_be_municipal_be_,candidate,be_politician_11087,question_93,disagree
303928,2018_be_municipal_be_,candidate,be_politician_11087,question_4,disagree
303927,2018_be_municipal_be_1470,candidate,be_politician_9177,question_22,disagree
303926,2018_be_municipal_be_,candidate,be_politician_11087,question_20,no_opinion
303925,NULL,candidate,be_politician_10561,question_93,agree
303924,2018_be_municipal_be_,candidate,be_politician_11087,question_21,fully_agree
303923,2018_be_municipal_be_1470,candidate,be_politician_9177,question_21,no_opinion
303922,2018_be_municipal_be_,candidate,be_politician_11087,question_22,disagree
303921,NULL,candidate,be_politician_10561,question_90,disagree
303920,2018_be_municipal_be_,candidate,be_politician_11087,question_23,no_opinion
303919,2018_be_municipal_be_,candidate,be_politician_11087,question_31,disagree
303918,NULL,candidate,be_politician_10561,question_89,disagree
303917,2018_be_municipal_be_,candidate,be_politician_11087,question_38,disagree
303916,2018_be_municipal_be_,candidate,be_politician_11087,question_46,fully_agree
303915,2018_be_municipal_be_,candidate,be_politician_11087,question_49,fully_agree
303914,NULL,candidate,be_politician_10561,question_58,fully_agree
303913,2018_be_municipal_be_1470,candidate,be_politician_9177,question_20,disagree
303912,2018_be_municipal_be_,candidate,be_politician_11087,question_58,disagree
303911,2018_be_municipal_be_,candidate,be_politician_11087,question_88,disagree
229326,2018_be_municipal_be_9250,candidate,be_politician_8751,question_4,fully_disagree
229327,2018_be_municipal_be_9250,candidate,be_politician_8751,question_20,fully_disagree
229328,2018_be_municipal_be_9250,candidate,be_politician_8751,question_21,fully_disagree
229329,2018_be_municipal_be_9250,candidate,be_politician_8751,question_31,fully_disagree
229330,2018_be_municipal_be_9250,candidate,be_politician_8751,question_84,fully_disagree
254675,2018_be_municipal_be_9250,candidate,be_politician_8751,question_85,fully_disagree
254676,2018_be_municipal_be_9250,candidate,be_politician_8751,question_86,fully_disagree
254677,2018_be_municipal_be_9250,candidate,be_politician_8751,question_87,fully_disagree
254678,2018_be_municipal_be_9250,candidate,be_politician_8751,question_88,fully_disagree
254679,2018_be_municipal_be_9250,candidate,be_politician_8751,question_89,fully_disagree
254680,2018_be_municipal_be_9250,candidate,be_politician_8751,question_90,fully_disagree
254681,2018_be_municipal_be_9250,candidate,be_politician_8751,question_91,fully_disagree
297708,2018_be_municipal_be_9250,candidate,be_politician_8751,question_71,fully_disagree
297709,2018_be_municipal_be_9250,candidate,be_politician_8751,question_93,fully_disagree
297710,2018_be_municipal_be_9250,candidate,be_politician_8751,question_94,fully_disagree
297711,2018_be_municipal_be_9250,candidate,be_politician_8751,question_95,fully_disagree
297712,2018_be_municipal_be_9250,candidate,be_politician_8751,question_96,fully_disagree
297713,2018_be_municipal_be_9250,candidate,be_politician_8751,question_97,fully_disagree
229326,2018_be_municipal_be_9250,candidate,be_politician_8751,question_4,fully_disagree
229327,2018_be_municipal_be_9250,candidate,be_politician_8751,question_20,fully_disagree
229328,2018_be_municipal_be_9250,candidate,be_politician_8751,question_21,fully_disagree
229329,2018_be_municipal_be_9250,candidate,be_politician_8751,question_31,fully_disagree
229330,2018_be_municipal_be_9250,candidate,be_politician_8751,question_84,fully_disagree
254675,2018_be_municipal_be_9250,candidate,be_politician_8751,question_85,fully_disagree
254676,2018_be_municipal_be_9250,candidate,be_politician_8751,question_86,fully_disagree
254677,2018_be_municipal_be_9250,candidate,be_politician_8751,question_87,fully_disagree
254678,2018_be_municipal_be_9250,candidate,be_politician_8751,question_88,fully_disagree
254679,2018_be_municipal_be_9250,candidate,be_politician_8751,question_89,fully_disagree
254680,2018_be_municipal_be_9250,candidate,be_politician_8751,question_90,fully_disagree
254681,2018_be_municipal_be_9250,candidate,be_politician_8751,question_91,fully_disagree
297708,2018_be_municipal_be_9250,candidate,be_politician_8751,question_71,fully_disagree
297709,2018_be_municipal_be_9250,candidate,be_politician_8751,question_93,fully_disagree
297710,2018_be_municipal_be_9250,candidate,be_politician_8751,question_94,fully_disagree
297711,2018_be_municipal_be_9250,candidate,be_politician_8751,question_95,fully_disagree
297712,2018_be_municipal_be_9250,candidate,be_politician_8751,question_96,fully_disagree
297713,2018_be_municipal_be_9250,candidate,be_politician_8751,question_97,fully_disagree
303910,2018_be_municipal_be_1470,candidate,be_politician_9177,question_4,fully_agree
303909,NULL,candidate,be_politician_10561,question_49,fully_agree
303908,2018_be_municipal_be_,candidate,be_politician_11087,question_89,disagree
303907,2018_be_municipal_be_,candidate,be_politician_11087,question_90,disagree
303906,NULL,candidate,be_politician_10561,question_46,agree
303905,2018_be_municipal_be_,candidate,be_politician_11087,question_98,no_opinion
303904,NULL,candidate,be_politician_10561,question_38,disagree
303903,2018_be_municipal_be_,candidate,be_politician_11087,question_99,disagree
303902,NULL,candidate,be_politician_10561,question_31,disagree
303901,2018_be_municipal_be_,candidate,be_politician_11087,question_100,disagree
303900,2018_be_municipal_be_,candidate,be_politician_11087,question_102,disagree
303899,NULL,candidate,be_politician_10561,question_23,disagree
303898,2018_be_municipal_be_,candidate,be_politician_11087,question_105,disagree
303897,2018_be_municipal_be_,candidate,be_politician_11087,question_108,disagree
303896,NULL,candidate,be_politician_10561,question_22,agree
303895,2018_be_municipal_be_,candidate,be_politician_11087,question_109,disagree
303894,2018_be_municipal_be_,candidate,be_politician_11087,question_110,disagree
303893,NULL,candidate,be_politician_10561,question_21,disagree
303892,2018_be_municipal_be_,candidate,be_politician_11087,question_111,disagree
303891,2018_be_municipal_be_,candidate,be_politician_11087,question_112,disagree
303890,NULL,candidate,be_politician_10561,question_20,no_opinion
303889,2018_be_municipal_be_2950,candidate,be_politician_9897,question_127,disagree
303888,2018_be_municipal_be_,candidate,be_politician_11087,question_114,no_opinion
303664,2018_be_municipal_be_2950,candidate,be_politician_9897,question_4,no_opinion
303887,NULL,candidate,be_politician_10561,question_4,agree
303886,2018_be_municipal_be_,candidate,be_politician_11087,question_118,fully_agree
303885,2018_be_municipal_be_,candidate,be_politician_11087,question_119,disagree
303884,2018_be_municipal_be_,candidate,be_politician_11087,question_123,agree
303883,2018_be_municipal_be_2950,candidate,be_politician_9897,question_125,no_opinion
303882,2018_be_municipal_be_,candidate,be_politician_11087,question_125,disagree
303881,2018_be_municipal_be_2800,candidate,be_politician_8915,question_93,no_opinion
303880,2018_be_municipal_be_5140,candidate,be_politician_5806,question_49,no_opinion
303879,2018_be_municipal_be_2950,candidate,be_politician_9897,question_123,no_opinion
303878,2018_be_municipal_be_5140,candidate,be_politician_5806,question_46,agree
303877,2018_be_municipal_be_5140,candidate,be_politician_5806,question_38,disagree
303876,2018_be_municipal_be_5140,candidate,be_politician_5806,question_23,no_opinion
303875,2018_be_municipal_be_2950,candidate,be_politician_9897,question_121,agree
303874,2018_be_municipal_be_5140,candidate,be_politician_5806,question_22,disagree
303873,2018_be_municipal_be_2800,candidate,be_politician_8915,question_124,no_opinion
303872,2018_be_municipal_be_2950,candidate,be_politician_9897,question_120,disagree
303871,2018_be_municipal_be_2950,candidate,be_politician_9897,question_119,fully_agree
303870,2018_be_municipal_be_,candidate,be_politician_4129,question_110,agree
303869,NULL,candidate,be_politician_10800,question_127,disagree
303868,2018_be_municipal_be_2950,candidate,be_politician_9897,question_118,agree
303867,NULL,candidate,be_politician_10800,question_125,no_opinion
303866,2018_be_municipal_be_5140,candidate,be_politician_5806,question_98,fully_agree
303865,2018_be_municipal_be_,candidate,be_politician_4129,question_121,no_opinion
303864,2018_be_municipal_be_5140,candidate,be_politician_5806,question_100,disagree
303863,2018_be_municipal_be_,candidate,be_politician_4129,question_127,disagree
303862,2018_be_municipal_be_,candidate,be_politician_4129,question_126,disagree
303861,2018_be_municipal_be_5140,candidate,be_politician_5806,question_101,no_opinion
303860,NULL,candidate,be_politician_10800,question_123,no_opinion
303859,2018_be_municipal_be_,candidate,be_politician_4129,question_123,disagree
303858,2018_be_municipal_be_,candidate,be_politician_4129,question_120,no_opinion
303856,2018_be_municipal_be_,candidate,be_politician_4129,question_118,no_opinion
303857,NULL,candidate,be_politician_10800,question_121,disagree
303855,2018_be_municipal_be_,candidate,be_politician_4129,question_116,disagree
303854,NULL,candidate,be_politician_10800,question_120,no_opinion
303853,2018_be_municipal_be_,candidate,be_politician_4129,question_114,no_opinion
303852,2018_be_municipal_be_5140,candidate,be_politician_5806,question_102,disagree
303851,2018_be_municipal_be_5140,candidate,be_politician_5806,question_103,disagree
303850,NULL,candidate,be_politician_10800,question_119,no_opinion
303849,2018_be_municipal_be_,candidate,be_politician_4129,question_115,disagree
303847,2018_be_municipal_be_5140,candidate,be_politician_5806,question_104,disagree
303848,NULL,candidate,be_politician_10800,question_118,no_opinion
303846,2018_be_municipal_be_,candidate,be_politician_4129,question_113,disagree
303845,2018_be_municipal_be_5140,candidate,be_politician_5806,question_105,fully_agree
303844,2018_be_municipal_be_,candidate,be_politician_4129,question_108,disagree
303843,2018_be_municipal_be_2950,candidate,be_politician_9897,question_114,fully_agree
303842,2018_be_municipal_be_,candidate,be_politician_4129,question_107,no_opinion
303841,2018_be_municipal_be_5140,candidate,be_politician_5806,question_108,disagree
303840,2018_be_municipal_be_5140,candidate,be_politician_5806,question_107,fully_agree
303839,NULL,candidate,be_politician_10800,question_114,fully_agree
303838,2018_be_municipal_be_,candidate,be_politician_4129,question_106,no_opinion
303837,2018_be_municipal_be_,candidate,be_politician_4129,question_105,disagree
303836,2018_be_municipal_be_5140,candidate,be_politician_5806,question_109,disagree
303835,2018_be_municipal_be_,candidate,be_politician_4129,question_104,disagree
303834,2018_be_municipal_be_5140,candidate,be_politician_5806,question_110,disagree
303833,NULL,candidate,be_politician_10800,question_113,no_opinion
303832,2018_be_municipal_be_,candidate,be_politician_4129,question_101,disagree
303831,2018_be_municipal_be_5140,candidate,be_politician_5806,question_111,no_opinion
303830,2018_be_municipal_be_,candidate,be_politician_4129,question_96,agree
303829,NULL,candidate,be_politician_10800,question_112,fully_agree
303828,2018_be_municipal_be_,candidate,be_politician_4129,question_95,disagree
303827,2018_be_municipal_be_,candidate,be_politician_4129,question_93,no_opinion
303826,2018_be_municipal_be_5140,candidate,be_politician_5806,question_113,disagree
303825,2018_be_municipal_be_,candidate,be_politician_4129,question_88,agree
303824,2018_be_municipal_be_5140,candidate,be_politician_5806,question_114,fully_agree
303823,2018_be_municipal_be_,candidate,be_politician_4129,question_84,disagree
303822,NULL,candidate,be_politician_10800,question_111,disagree
303821,2018_be_municipal_be_,candidate,be_politician_4129,question_52,agree
303820,2018_be_municipal_be_,candidate,be_politician_4129,question_49,disagree
303819,NULL,candidate,be_politician_10800,question_110,disagree
303818,NULL,candidate,be_politician_9741,question_38,no_opinion
303817,2018_be_municipal_be_5140,candidate,be_politician_5806,question_118,fully_agree
303816,2018_be_municipal_be_,candidate,be_politician_4129,question_38,disagree
303815,2018_be_municipal_be_2950,candidate,be_politician_9897,question_113,fully_agree
303814,2018_be_municipal_be_,candidate,be_politician_4129,question_31,disagree
303813,NULL,candidate,be_politician_9741,question_31,disagree
303812,NULL,candidate,be_politician_10800,question_109,no_opinion
303811,NULL,candidate,be_politician_9741,question_23,agree
303810,2018_be_municipal_be_5140,candidate,be_politician_5806,question_119,fully_agree
303809,2018_be_municipal_be_,candidate,be_politician_4129,question_23,no_opinion
303808,NULL,candidate,be_politician_10800,question_108,disagree
303807,NULL,candidate,be_politician_9741,question_22,disagree
303806,2018_be_municipal_be_5140,candidate,be_politician_5806,question_120,fully_agree
303804,2018_be_municipal_be_,candidate,be_politician_4129,question_22,no_opinion
303805,NULL,candidate,be_politician_10800,question_107,fully_agree
303803,NULL,candidate,be_politician_9741,question_21,disagree
303802,2018_be_municipal_be_5140,candidate,be_politician_5806,question_121,disagree
303801,NULL,candidate,be_politician_9741,question_20,agree
303800,2018_be_municipal_be_,candidate,be_politician_4129,question_20,no_opinion
303799,2018_be_municipal_be_,candidate,be_politician_4129,question_14,no_opinion
303798,2018_be_municipal_be_5140,candidate,be_politician_5806,question_123,no_opinion
303797,NULL,candidate,be_politician_10800,question_105,no_opinion
303796,NULL,candidate,be_politician_9741,question_4,fully_agree
303795,2018_be_municipal_be_2950,candidate,be_politician_9897,question_112,disagree
303794,NULL,candidate,be_politician_10800,question_102,agree
303793,2018_be_municipal_be_2950,candidate,be_politician_9897,question_111,disagree
303792,2018_be_municipal_be_5140,candidate,be_politician_5806,question_124,no_opinion
303791,NULL,candidate,be_politician_10800,question_100,disagree
303790,NULL,candidate,be_politician_10800,question_99,disagree
303789,2018_be_municipal_be_5140,candidate,be_politician_5806,question_127,no_opinion
303788,NULL,candidate,be_politician_10800,question_98,no_opinion
303787,NULL,candidate,be_politician_10800,question_93,disagree
303786,2018_be_municipal_be_2950,candidate,be_politician_9897,question_110,disagree
213023,2018_be_municipal_be_1400,candidate,be_politician_7920,question_10,fully_disagree
213024,2018_be_municipal_be_1400,candidate,be_politician_7920,question_48,fully_disagree
213025,2018_be_municipal_be_1400,candidate,be_politician_7920,question_55,fully_disagree
213026,2018_be_municipal_be_1400,candidate,be_politician_7920,question_59,fully_disagree
220486,2018_be_municipal_be_1400,candidate,be_politician_7920,question_4,fully_disagree
